Sample_idx,timestamp_ms,adjusted_game_time,player_id,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY,linErr,hypErr,filtErr,linRMSE,hypRMSE,filtRMSE
16,1.919,2880.0,201939,21.7005,7.654,0.0,7.62,21.8254,7.62,21.8414,7.6047,21.7005,0.1294,0.1492,5.4359,0.138,0.2533
17,2.04,2880.0,201939,21.5938,7.6828,0.0,7.62,21.4555,7.62,21.5956,7.5888,21.5939,0.1519,0.0941,5.4359,0.138,0.2533
18,2.16,2880.0,201939,21.4874,7.7122,0.0,7.62,21.4555,7.62,21.5078,7.5942,21.4876,0.0976,0.1197,5.4359,0.138,0.2533
19,2.279,2880.0,201939,21.3789,7.733,0.0,7.62,21.4555,7.62,21.4759,7.6025,21.3792,0.1365,0.1626,5.4359,0.138,0.2533
20,2.4,2880.0,201939,21.2708,7.7505,-0.3313,7.0489,21.2898,7.9856,21.3852,7.7231,21.6135,0.2359,0.1177,5.4359,0.138,0.2533
21,2.52,2880.0,201939,21.1632,7.762,16.7709,7.62,21.165,7.6899,21.2374,7.7275,4.3946,0.0721,0.0818,5.4359,0.138,0.2533
22,2.639,2880.0,201939,21.0555,7.7733,0.0,7.62,21.0893,7.62,21.1356,7.6714,21.0561,0.157,0.1296,5.4359,0.138,0.2533
23,2.76,2880.0,201939,20.9539,7.7931,-0.3466,7.006,20.9245,7.9828,21.0239,7.7612,21.3151,0.192,0.0769,5.4359,0.138,0.2533
24,2.88,2880.0,201939,20.862,7.8288,16.5303,7.62,20.801,7.6916,20.8715,7.7485,4.3367,0.1502,0.0809,5.4359,0.138,0.2533
25,2.999,2880.0,201939,20.7769,7.8815,16.5303,7.62,20.801,7.6916,20.8181,7.7504,4.2546,0.1915,0.1375,5.4359,0.138,0.2533
26,3.12,2879.95,201939,20.6936,7.9519,20.5893,8.0502,20.6365,8.0535,20.7201,7.8709,0.1433,0.1165,0.0852,5.4359,0.138,0.2533
27,3.24,2879.83,201939,20.6177,8.0389,20.5893,8.0502,20.6365,8.0535,20.6777,7.9452,0.0305,0.0238,0.1113,5.4359,0.138,0.2533
28,3.359,2879.71,201939,20.5377,8.1261,20.5893,8.0502,20.6365,8.0535,20.658,7.99,0.0918,0.1226,0.1817,5.4359,0.138,0.2533
29,3.479,2879.59,201939,20.4552,8.2096,24.2009,8.8754,20.4746,8.4129,20.5691,8.1338,3.8044,0.2042,0.1368,5.4359,0.138,0.2533
30,3.6,2879.47,201939,20.3695,8.2879,18.1628,7.9294,20.3476,8.1265,20.4228,8.1487,2.2356,0.1628,0.1491,5.4359,0.138,0.2533
31,3.719,2879.35,201939,20.2748,8.3491,23.6522,8.84,20.2942,8.4111,20.3587,8.2289,3.4129,0.065,0.1466,5.4359,0.138,0.2533
32,3.839,2879.23,201939,20.172,8.3909,19.757,8.4216,20.1855,8.4853,20.2631,8.334,0.4161,0.0953,0.1074,5.4359,0.138,0.2533
33,3.96,2879.11,201939,20.0726,8.425,23.1193,8.8047,20.1145,8.4094,20.1736,8.3349,3.0702,0.0447,0.1353,5.4359,0.138,0.2533
34,4.079,2878.99,201939,19.9721,8.4509,22.602,8.7693,19.9353,8.4076,20.0255,8.3311,2.6491,0.0568,0.1312,5.4359,0.138,0.2533
35,4.2,2878.87,201939,19.8637,8.4958,19.1363,8.3744,19.8267,8.4836,19.9062,8.3931,0.7375,0.039,0.1111,5.4359,0.138,0.2533
36,4.32,2878.75,201939,19.7719,8.5414,19.1363,8.3744,19.8267,8.4836,19.8602,8.4364,0.6572,0.0796,0.1372,5.4359,0.138,0.2533
37,4.439,2878.63,201939,19.6902,8.5818,25.2103,9.8479,19.7755,8.7612,19.8286,8.5302,5.6635,0.1986,0.1477,5.4359,0.138,0.2533
38,4.559,2878.51,201939,19.6095,8.6026,17.7198,8.2192,19.5376,8.5601,19.6408,8.5638,1.9282,0.0835,0.0499,5.4359,0.138,0.2533
39,4.679,2878.39,201939,19.4786,8.5411,18.5532,8.3273,19.4701,8.482,19.5238,8.5309,0.9498,0.0597,0.0464,5.4359,0.138,0.2533
40,4.8,2878.26,201939,19.4,8.4446,18.5532,8.3273,19.4701,8.482,19.4851,8.5196,0.8549,0.0795,0.1134,5.4359,0.138,0.2533
41,4.92,2878.14,201939,19.3514,8.3308,16.959,7.8764,19.2778,8.1294,19.321,8.3736,2.4352,0.2145,0.0525,5.4359,0.138,0.2533
42,5.041,2878.02,201939,19.3409,8.2033,18.4168,7.9677,19.386,8.0505,19.3407,8.2473,0.9537,0.1593,0.044,5.4359,0.138,0.2533
43,5.16,2877.9,201939,19.3854,8.1218,18.4168,7.9677,19.386,8.0505,19.3562,8.1733,0.9808,0.0713,0.0592,5.4359,0.138,0.2533
44,5.28,2877.78,201939,19.4557,8.0727,18.4168,7.9677,19.386,8.0505,19.3666,8.1298,1.0442,0.0732,0.1058,5.4359,0.138,0.2533
45,5.401,2877.66,201939,19.5993,7.8961,-0.4134,6.8174,19.6691,7.9735,19.5556,8.0625,20.0418,0.1043,0.172,5.4359,0.138,0.2533
46,5.52,2877.54,201939,19.8179,7.6985,0.0,7.62,19.8321,7.62,19.7062,7.8902,19.8181,0.0798,0.2219,5.4359,0.138,0.2533
47,5.64,2877.42,201939,20.0921,7.5381,0.0,7.62,20.1879,7.62,20.0011,7.8044,20.0923,0.126,0.2815,5.4359,0.138,0.2533
48,5.761,2877.3,201939,20.3982,7.3835,0.4438,8.2626,20.3537,7.2608,20.1899,7.617,19.9737,0.1305,0.3129,5.4359,0.138,0.2533
49,5.88,2877.18,201939,20.8091,7.3298,16.5293,7.62,20.8308,7.5483,20.6043,7.5974,4.2896,0.2196,0.337,5.4359,0.138,0.2533
50,6.0,2877.06,201939,21.1949,7.4472,16.7708,7.62,21.1939,7.55,20.9852,7.5815,4.4275,0.1028,0.249,5.4359,0.138,0.2533
51,6.12,2876.94,201939,21.5491,7.6544,0.0,7.62,21.4555,7.62,21.2875,7.627,21.5491,0.0998,0.263,5.4359,0.138,0.2533
52,6.24,2876.82,201939,21.7188,7.6335,0.0,7.62,21.8254,7.62,21.6285,7.6558,21.7188,0.1074,0.093,5.4359,0.138,0.2533
53,6.36,2876.7,201939,21.8222,7.3519,17.2228,7.62,21.8483,7.4857,21.7722,7.5252,4.6072,0.1364,0.1803,5.4359,0.138,0.2533
54,6.48,2876.57,201939,21.8708,6.8681,23.0158,6.6063,21.8221,6.7445,21.754,7.1952,1.1746,0.1329,0.3474,5.4359,0.138,0.2533
55,6.6,2876.45,201939,21.7276,6.2596,21.2226,6.3204,21.6453,6.2396,21.6318,6.7524,0.5086,0.0847,0.502,5.4359,0.138,0.2533
56,6.72,2876.33,201939,21.4611,5.4979,22.3951,5.1741,21.5558,5.4229,21.4901,6.1945,0.9885,0.1208,0.6972,5.4359,0.138,0.2533
57,6.84,2876.21,201939,21.3584,5.0218,21.8073,4.791,21.2879,4.9818,21.2733,5.6808,0.5048,0.081,0.6645,5.4359,0.138,0.2533
58,6.96,2876.09,201939,21.284,4.9342,21.8073,4.791,21.2879,4.9818,21.2297,5.402,0.5425,0.0477,0.471,5.4359,0.138,0.2533
59,7.08,2875.97,201939,21.22,5.0409,21.8073,4.791,21.2879,4.9818,21.2315,5.2459,0.6383,0.0901,0.2053,5.4359,0.138,0.2533
60,7.2,2875.85,201939,21.1865,5.1132,20.2185,5.6245,21.1934,5.2931,21.2347,5.2149,1.0947,0.1801,0.1125,5.4359,0.138,0.2533
61,7.32,2875.73,201939,21.2134,5.1756,20.2185,5.6245,21.1934,5.2931,21.2376,5.1971,1.0915,0.1192,0.0324,5.4359,0.138,0.2533
62,7.44,2875.61,201939,21.1951,5.1536,20.2185,5.6245,21.1934,5.2931,21.2397,5.1869,1.0842,0.1396,0.0556,5.4359,0.138,0.2533
63,7.56,2875.49,201939,21.1009,4.9525,20.5799,5.0916,21.0159,4.919,21.0893,5.0361,0.5392,0.0914,0.0844,5.4359,0.138,0.2533
64,7.68,2875.37,201939,21.0559,4.5773,21.2383,4.4432,21.0229,4.5387,21.0095,4.8305,0.2264,0.0508,0.2574,5.4359,0.138,0.2533
65,7.8,2875.25,201939,21.1008,4.3296,20.8131,4.6031,21.1127,4.4678,21.0656,4.6641,0.397,0.1387,0.3363,5.4359,0.138,0.2533
66,7.92,2875.13,201939,21.1913,4.2078,22.2984,3.6291,21.2175,4.1461,21.1015,4.5066,1.2492,0.0671,0.312,5.4359,0.138,0.2533
67,8.04,2875.01,201939,21.191,4.0754,21.031,4.1021,21.2127,4.0102,21.1523,4.2898,0.1622,0.0687,0.2179,5.4359,0.138,0.2533
68,8.16,2874.88,201939,21.145,3.9413,21.031,4.1021,21.2127,4.0102,21.183,4.1626,0.1971,0.0966,0.2246,5.4359,0.138,0.2533
69,8.28,2874.76,201939,21.0065,3.9652,22.555,2.9521,21.0493,3.7618,21.0221,4.0635,1.8505,0.2078,0.0995,5.4359,0.138,0.2533
70,8.4,2874.64,201939,20.8303,4.0054,20.3605,4.2802,20.8479,4.0211,20.9257,4.0029,0.5443,0.0236,0.0955,5.4359,0.138,0.2533
71,8.52,2874.52,201939,20.5995,4.1206,20.3448,4.2252,20.5795,4.0988,20.7122,4.0075,0.2753,0.0296,0.1597,5.4359,0.138,0.2533
72,8.64,2874.4,201939,20.4119,4.3081,19.5372,4.9125,20.3921,4.4837,20.5615,4.137,1.0633,0.1767,0.2273,5.4359,0.138,0.2533
73,8.76,2874.28,201939,20.284,4.5837,20.3187,4.5808,20.2115,4.6327,20.3593,4.3276,0.0348,0.0875,0.267,5.4359,0.138,0.2533
74,8.88,2874.16,201939,20.1763,4.9241,20.9731,4.303,20.118,4.7093,20.2075,4.5038,1.0103,0.2226,0.4214,5.4359,0.138,0.2533
75,9.0,2874.04,201939,20.1119,5.3274,21.1286,4.7026,20.0193,5.1573,20.1088,4.8007,1.1933,0.1937,0.5267,5.4359,0.138,0.2533
76,9.12,2873.92,201939,20.0493,5.7101,18.8739,6.1984,20.1168,5.8118,20.1966,5.1911,1.2728,0.1221,0.5395,5.4359,0.138,0.2533
77,9.24,2873.8,201939,20.1054,6.1449,20.7628,5.7772,20.1014,5.9602,20.1755,5.5311,0.7533,0.1847,0.6178,5.4359,0.138,0.2533
78,9.36,2873.68,201939,20.2146,6.5408,19.757,6.8184,20.1921,6.7548,20.2621,6.0575,0.5352,0.2152,0.4856,5.4359,0.138,0.2533
79,9.48,2873.56,201939,20.2787,6.921,23.6522,6.4,20.2685,6.8283,20.3059,6.4181,3.4135,0.0933,0.5036,5.4359,0.138,0.2533
80,9.6,2873.44,201939,20.3367,7.3532,0.4438,8.2626,20.3537,7.2608,20.3814,6.8165,19.9137,0.0939,0.5386,5.4359,0.138,0.2533
81,9.72,2873.32,201939,20.4558,7.7928,16.3001,7.62,20.4401,7.6933,20.4672,7.2331,4.1593,0.1008,0.5599,5.4359,0.138,0.2533
82,9.84,2873.2,201939,20.5539,8.164,20.5893,8.0502,20.6365,8.0535,20.6257,7.6031,0.1191,0.138,0.5655,5.4359,0.138,0.2533
83,9.96,2873.07,201939,20.6799,8.4868,20.7586,8.4923,20.7285,8.4882,20.7453,7.9959,0.0789,0.0486,0.4952,5.4359,0.138,0.2533
84,10.08,2872.95,201939,20.9177,8.8417,21.2853,8.9815,21.0062,8.9263,20.9677,8.4136,0.3933,0.1224,0.431,5.4359,0.138,0.2533
85,10.2,2872.83,201939,21.1715,9.1635,23.2802,9.7929,21.2186,9.2967,21.1792,8.77,2.2006,0.1413,0.3936,5.4359,0.138,0.2533
86,10.32,2872.71,201939,21.4761,9.4098,22.2117,9.5532,21.4772,9.3711,21.4029,9.0306,0.7494,0.0387,0.3862,5.4359,0.138,0.2533
87,10.44,2872.59,201939,21.7777,9.6363,21.6615,9.4235,21.7365,9.4426,21.6386,9.236,0.2425,0.198,0.4238,5.4359,0.138,0.2533
88,10.56,2872.47,201939,22.0786,9.8964,21.8174,9.8681,22.1019,9.958,21.9745,9.6002,0.2628,0.0658,0.314,5.4359,0.138,0.2533
89,10.68,2872.35,201939,22.3619,10.0983,21.732,9.8228,22.363,10.0247,22.2507,9.8535,0.6875,0.0736,0.2689,5.4359,0.138,0.2533
90,10.8,2872.23,201939,22.6816,10.2454,22.9194,10.5286,22.6057,10.4176,22.5007,10.105,0.3698,0.1882,0.229,5.4359,0.138,0.2533
91,10.92,2872.11,201939,22.9782,10.4468,22.8549,10.4785,22.8726,10.4848,22.7545,10.2987,0.1273,0.1122,0.2683,5.4359,0.138,0.2533
92,11.04,2871.99,201939,23.2729,10.6704,22.8606,10.449,23.1404,10.5493,23.0148,10.4593,0.4679,0.1795,0.3335,5.4359,0.138,0.2533
93,11.16,2871.87,201939,23.5291,10.8847,24.037,11.1643,23.6832,11.0263,23.4447,10.7236,0.5798,0.2093,0.1818,5.4359,0.138,0.2533
94,11.279,2871.75,201939,23.7514,11.0585,23.7434,11.0821,23.7475,11.0838,23.6517,10.9056,0.0249,0.0256,0.1826,5.4359,0.138,0.2533
95,11.4,2871.63,201939,23.9147,11.1696,24.1068,11.1474,23.9608,11.0904,23.8444,10.9931,0.1934,0.0917,0.19,5.4359,0.138,0.2533
96,11.52,2871.51,201939,23.9816,11.2347,23.5063,11.0157,23.8091,11.139,23.848,11.0926,0.5233,0.1972,0.1951,5.4359,0.138,0.2533
97,11.64,2871.38,201939,23.9659,11.2668,23.3137,10.9618,23.8679,11.1919,23.8997,11.2123,0.72,0.1233,0.0858,5.4359,0.138,0.2533
98,11.76,2871.26,201939,23.9781,11.3031,23.3137,10.9618,23.8679,11.1919,23.9124,11.2754,0.747,0.1565,0.0713,5.4359,0.138,0.2533
99,11.88,2871.14,201939,23.9729,11.322,23.3137,10.9618,23.8679,11.1919,23.9133,11.3099,0.7512,0.1672,0.0609,5.4359,0.138,0.2533
100,12.0,2871.02,201939,23.9649,11.345,23.3137,10.9618,23.8679,11.1919,23.9114,11.3291,0.7556,0.1812,0.0558,5.4359,0.138,0.2533
101,12.12,2870.9,201939,23.9618,11.3493,23.3137,10.9618,23.8679,11.1919,23.9094,11.3399,0.7552,0.1833,0.0532,5.4359,0.138,0.2533
102,12.24,2870.78,201939,23.9702,11.3379,23.3137,10.9618,23.8679,11.1919,23.9079,11.3461,0.7566,0.1783,0.0628,5.4359,0.138,0.2533
103,12.36,2870.66,201939,23.9287,11.305,23.5063,11.0157,23.8091,11.139,23.8497,11.2851,0.5119,0.2046,0.0814,5.4359,0.138,0.2533
104,12.48,2870.54,201939,23.8873,11.272,23.5063,11.0157,23.8091,11.139,23.8311,11.2547,0.4591,0.1543,0.0588,5.4359,0.138,0.2533
105,12.6,2870.42,201939,23.8458,11.2391,23.5063,11.0157,23.8091,11.139,23.8258,11.2389,0.4064,0.1066,0.02,5.4359,0.138,0.2533
106,12.72,2870.3,201939,23.8043,11.2061,23.5063,11.0157,23.8091,11.139,23.8248,11.2305,0.3536,0.0673,0.0318,5.4359,0.138,0.2533
107,12.839,2870.18,201939,23.767,11.0952,25.2217,11.9771,23.974,11.4551,23.8777,11.2141,1.7012,0.4152,0.1624,5.4359,0.138,0.2533
108,12.96,2870.06,201939,23.7487,10.9583,23.019,10.4313,23.6785,10.6704,23.7466,11.0307,0.9001,0.2963,0.0724,5.4359,0.138,0.2533
109,13.08,2869.94,201939,23.7499,10.7913,23.019,10.4313,23.6785,10.6704,23.7077,10.9368,0.8148,0.1404,0.1515,5.4359,0.138,0.2533
110,13.199,2869.82,201939,23.7965,10.6259,23.6075,10.5439,23.8253,10.6194,23.7657,10.8229,0.206,0.0295,0.1994,5.4359,0.138,0.2533
111,13.32,2869.7,201939,23.872,10.4378,24.7202,10.7732,23.9007,10.5092,23.8071,10.6265,0.9121,0.077,0.1996,5.4359,0.138,0.2533
112,13.44,2869.57,201939,23.9733,10.3057,23.3889,10.007,23.9063,10.16,23.8499,10.4642,0.6563,0.1604,0.2009,5.4359,0.138,0.2533
113,13.559,2869.45,201939,24.0895,10.1459,24.0877,10.1183,24.0482,10.1072,23.9455,10.3095,0.0276,0.0566,0.2179,5.4359,0.138,0.2533
114,13.68,2869.33,201939,24.2305,10.0032,23.3858,9.5099,24.2001,9.7064,24.0745,10.1059,0.9782,0.2984,0.1868,5.4359,0.138,0.2533
115,13.8,2869.21,201939,24.4122,9.8138,25.3295,10.3017,24.4017,10.0591,24.2513,10.042,1.0389,0.2455,0.2792,5.4359,0.138,0.2533
116,13.919,2869.09,201939,24.573,9.5878,24.4611,9.6357,24.5545,9.6566,24.4081,9.885,0.1217,0.0712,0.3399,5.4359,0.138,0.2533
117,14.04,2868.97,201939,24.741,9.4051,23.5096,9.0301,24.7129,9.2544,24.5636,9.6819,1.2872,0.1533,0.3287,5.4359,0.138,0.2533
118,14.16,2868.85,201939,24.9099,9.2486,28.2475,10.1025,24.9692,9.4991,24.7707,9.4867,3.4451,0.2574,0.2758,5.4359,0.138,0.2533
119,14.279,2868.73,201939,25.0523,9.0937,25.2103,9.1848,24.9945,9.15,24.8799,9.327,0.1824,0.0807,0.29,5.4359,0.138,0.2533
120,14.4,2868.61,201939,25.1552,8.9655,23.7071,8.563,25.1626,8.7475,25.0174,9.1312,1.503,0.2181,0.2155,5.4359,0.138,0.2533
121,14.52,2868.49,201939,25.3318,8.9113,26.9264,9.3316,25.3551,9.1014,25.2035,9.0731,1.6491,0.1915,0.2065,5.4359,0.138,0.2533
122,14.639,2868.37,201939,25.4851,8.818,24.9796,8.6349,25.5265,8.6968,25.3684,8.9281,0.5376,0.1281,0.1604,5.4359,0.138,0.2533
123,14.76,2868.25,201939,25.7084,8.7809,29.3736,9.5384,25.7212,9.0545,25.5661,8.8947,3.7427,0.2739,0.1822,5.4359,0.138,0.2533
124,14.88,2868.13,201939,25.9645,8.7845,24.6711,8.6102,25.8405,8.7513,25.7176,8.8948,1.3051,0.1284,0.2704,5.4359,0.138,0.2533
125,14.999,2868.01,201939,26.199,8.8369,25.0029,8.6259,26.0746,8.7532,25.9133,8.895,1.2146,0.1499,0.2916,5.4359,0.138,0.2533
126,15.12,2867.88,201939,26.3497,8.8364,30.8667,9.6313,26.4353,9.0715,26.1958,8.8721,4.5864,0.2501,0.158,5.4359,0.138,0.2533
127,15.24,2867.76,201939,26.4995,8.8473,26.4129,8.7009,26.4666,8.7066,26.3339,8.8058,0.1701,0.1445,0.1707,5.4359,0.138,0.2533
128,15.359,2867.64,201939,26.5924,8.8614,29.5542,9.5013,26.7847,9.1325,26.5796,8.8833,3.0301,0.3324,0.0254,5.4359,0.138,0.2533
129,15.479,2867.52,201939,26.6299,8.8404,29.5542,9.5013,26.7847,9.1325,26.6893,8.9091,2.998,0.3306,0.0909,5.4359,0.138,0.2533
130,15.6,2867.4,201939,26.666,8.8212,26.0296,8.673,26.8076,8.7613,26.7484,8.8782,0.6534,0.1537,0.1002,5.4359,0.138,0.2533
131,15.719,2867.28,201939,26.7074,8.8494,26.0296,8.673,26.8076,8.7613,26.7777,8.8597,0.7004,0.1334,0.071,5.4359,0.138,0.2533
132,15.839,2867.16,201939,26.717,8.8746,26.0296,8.673,26.8076,8.7613,26.7924,8.849,0.7163,0.1451,0.0796,5.4359,0.138,0.2533
133,15.96,2867.04,201939,26.6617,8.8877,29.5542,9.5013,26.7847,9.1325,26.7912,8.8802,2.9569,0.274,0.1297,5.4359,0.138,0.2533
134,16.079,2866.92,201939,26.5924,8.9289,27.9535,9.3705,26.6283,9.1797,26.7112,8.9563,1.4309,0.2534,0.1219,5.4359,0.138,0.2533
135,16.199,2866.8,201939,26.4783,8.9627,24.8632,8.6127,26.3991,8.806,26.5443,8.9516,1.6525,0.1756,0.067,5.4359,0.138,0.2533
136,16.32,2866.68,201939,26.3113,8.9898,27.5428,9.3439,26.3806,9.1741,26.4594,8.9963,1.2814,0.1969,0.1482,5.4359,0.138,0.2533
137,16.439,2866.56,201939,26.1248,9.0384,24.543,8.5975,26.1584,8.804,26.2941,8.9763,1.6421,0.2368,0.1803,5.4359,0.138,0.2533
138,16.559,2866.44,201939,25.9176,9.08,26.0281,9.224,25.9864,9.2173,26.1354,9.0749,0.1815,0.1536,0.2179,5.4359,0.138,0.2533
139,16.68,2866.32,201939,25.6757,9.0939,26.3483,9.2644,25.6686,9.1601,25.8715,9.0562,0.6939,0.0666,0.1994,5.4359,0.138,0.2533
140,16.799,2866.2,201939,25.3924,9.0668,25.9627,9.2378,25.4401,9.1564,25.6264,9.0545,0.5954,0.1015,0.2343,5.4359,0.138,0.2533
141,16.919,2866.08,201939,25.1004,9.0392,26.5126,9.3033,25.132,9.0976,25.336,8.9916,1.4367,0.0664,0.2404,5.4359,0.138,0.2533
142,17.04,2865.95,201939,24.7982,8.9554,25.7057,9.2467,24.6958,9.091,24.9595,8.9615,0.9531,0.1699,0.1614,5.4359,0.138,0.2533
143,17.159,2865.83,201939,24.4436,8.8129,26.5991,9.3528,24.3999,9.0299,24.6242,8.8924,2.2221,0.2213,0.1973,5.4359,0.138,0.2533
144,17.279,2865.71,201939,24.102,8.635,23.4547,8.5748,23.9428,8.632,24.1954,8.7488,0.6501,0.1592,0.1473,5.4359,0.138,0.2533
145,17.4,2865.59,201939,23.7506,8.4256,24.3984,8.6514,23.6592,8.5714,23.8562,8.6205,0.686,0.1721,0.2217,5.4359,0.138,0.2533
146,17.519,2865.47,201939,23.3986,8.1651,22.7995,8.0797,23.5462,8.1249,23.6361,8.3866,0.6051,0.153,0.3248,5.4359,0.138,0.2533
147,17.639,2865.35,201939,23.0367,7.9277,18.1656,7.62,23.0462,7.6819,23.2234,8.0706,4.8808,0.246,0.2352,5.4359,0.138,0.2533
148,17.76,2865.23,201939,22.7115,7.7209,17.8652,7.62,22.66,7.6834,22.8418,7.9019,4.8474,0.0637,0.223,5.4359,0.138,0.2533
149,17.879,2865.11,201939,22.3423,7.5038,0.0,7.62,22.3885,7.62,22.5386,7.7507,22.3426,0.125,0.3154,5.4359,0.138,0.2533
150,17.999,2864.99,201939,21.9682,7.3076,23.2227,7.1072,21.9157,7.1823,22.1047,7.4742,1.2704,0.1359,0.2153,5.4359,0.138,0.2533
151,18.12,2864.87,201939,21.5932,7.1407,22.4233,7.1308,21.5457,7.1836,21.7264,7.3215,0.8302,0.0641,0.2246,5.4359,0.138,0.2533
152,18.239,2864.75,201939,21.1923,6.9337,26.5521,6.2232,21.1686,6.8187,21.3248,7.11,5.4067,0.1175,0.2205,5.4359,0.138,0.2533
153,18.359,2864.63,201939,20.7589,6.7141,20.7586,6.7477,20.7281,6.7518,20.914,6.9203,0.0336,0.0487,0.258,5.4359,0.138,0.2533
154,18.48,2864.51,201939,20.311,6.4973,22.0001,6.0729,20.3624,6.3926,20.5118,6.6847,1.7416,0.1167,0.2746,5.4359,0.138,0.2533
155,18.599,2864.39,201939,19.8569,6.296,19.282,6.4707,19.9298,6.3229,20.1106,6.4799,0.6008,0.0777,0.3134,5.4359,0.138,0.2533
156,18.719,2864.26,201939,19.3729,6.0727,19.3144,5.9972,19.3978,5.9711,19.6058,6.2175,0.0955,0.1046,0.2743,5.4359,0.138,0.2533
157,18.84,2864.14,201939,18.8926,5.9072,18.3489,6.1623,18.8761,5.9785,19.1104,6.056,0.6006,0.0732,0.2638,5.4359,0.138,0.2533
158,18.959,2864.02,201939,18.4229,5.755,18.0615,5.7733,18.3545,5.6354,18.5801,5.8214,0.3619,0.1378,0.1706,5.4359,0.138,0.2533
159,19.079,2863.9,201939,17.9653,5.6336,17.4502,5.9304,18.0114,5.6423,18.1942,5.693,0.5946,0.0469,0.2365,5.4359,0.138,0.2533
160,19.2,2863.78,201939,17.515,5.4761,18.2757,4.9324,17.5678,5.3916,17.7487,5.5326,0.935,0.0997,0.2404,5.4359,0.138,0.2533
161,19.319,2863.66,201939,17.0631,5.3347,17.1236,5.3568,17.0574,5.4076,17.2769,5.4288,0.0644,0.0732,0.2336,5.4359,0.138,0.2533
162,19.439,2863.54,201939,16.6119,5.1795,18.6049,3.1643,16.6155,5.1714,16.8054,5.287,2.8343,0.0089,0.2214,5.4359,0.138,0.2533
163,19.56,2863.42,201939,16.1638,5.0409,17.2568,3.1643,16.1077,4.8523,16.2962,5.062,2.1717,0.1967,0.1341,5.4359,0.138,0.2533
164,19.679,2863.3,201939,15.7522,4.9174,16.2442,4.013,15.7708,4.869,15.925,4.9435,1.0295,0.0519,0.1748,5.4359,0.138,0.2533
165,19.799,2863.18,201939,15.3524,4.8358,15.4448,4.8617,15.4347,4.8854,15.5913,4.8784,0.096,0.0961,0.2427,5.4359,0.138,0.2533
166,19.92,2863.06,201939,14.981,4.7715,15.2379,3.6023,14.9953,4.6722,15.1683,4.7487,1.1971,0.1004,0.1887,5.4359,0.138,0.2533
167,20.039,2862.94,201939,14.6066,4.7332,14.3852,6.8243,14.5969,4.5932,14.777,4.6291,2.1028,0.1404,0.1997,5.4359,0.138,0.2533
168,20.159,2862.82,201939,14.2638,4.6777,14.3256,7.8852,14.2631,4.6112,14.4384,4.5705,3.2081,0.0665,0.2049,5.4359,0.138,0.2533
